userid,x,y
1264229,-210,196
1264232,-150,31
1264235,-60,-89
1264238,-45,91
1264239,-165,211
1264216,45,-164
1264242,-60,-149
1264243,0,-134
1264240,-105,166
1264244,-60,91
1264241,-165,1
1264236,225,-254
1264247,60,-209
1264246,-90,166
1264249,0,1
1264237,120,121
1264252,165,-119
1264248,-105,-89
1264254,15,226
1264250,-30,76
1264256,-150,-29
1264253,-225,136
1264258,-150,-44
1264245,-15,136
1264260,-75,121
1264251,-150,76
1264262,-150,-164
1264257,105,46
1264261,45,106
1264264,-180,-14
1264266,15,-149
1264259,-30,-74
1264268,-195,136
1264270,-135,1
1264265,-135,256
1264269,-180,151
1264255,-30,16
1264272,60,151
1264273,-90,211
1264263,-75,-29
1264267,-180,16
1264275,-195,211
1264271,255,-44
1264278,45,-74
1264274,-120,106
1264277,45,1
1264281,105,1
1264280,-15,16
1264282,-75,-59
1264283,240,-299
1264279,-195,31
1264286,-30,1
1264284,120,-59
1264285,0,1
1264289,-234,68
1264276,-60,-224
1264291,-22,151
1264288,-60,-59
1264287,-120,-149
1264293,45,181
1264294,45,121
1264292,-60,-29
1264296,15,106
1264290,150,1
1264299,270,-269
1264300,-120,106
1264302,-45,-14
1264304,0,181
1264305,-60,-59
1264301,0,1
1264306,-30,136
1264298,-135,-134
1264307,-105,31
1264308,-75,-164
1264295,-15,106
1264297,-90,121
1264303,-30,16
1264310,-180,166
1264312,-75,-104
1264313,-195,-29
1264309,-45,-29
1264317,-120,1
1264319,-195,136
1264311,-165,76
1264318,75,-119
1264315,0,-59
1264314,-120,196
1264321,180,-179
1264322,-165,166
1264316,-60,76
1264320,15,-74
1264324,60,61
1264323,300,168
1264327,-45,-74
1264325,-135,-59
1264328,-210,76
1264326,120,-14
1264331,-165,16
1264333,-195,46
1264330,60,91
1264335,45,91
1264329,-45,121
1264332,-60,46
1264334,-60,-59
1264337,-30,-134
1264336,-60,-179
1264338,-60,16
1264340,-45,-209
1264344,-135,-119
1264345,-30,61
1264347,-15,-59
1264339,-225,-149
1264346,60,-104
1264342,60,1
1264343,75,136
1264348,-45,-44
1264349,-75,-59
1264350,90,-59
1264341,-210,-14
1264352,-30,16
1264351,60,-194
1264355,-255,166
1264356,-225,226
1264354,-105,68
1264359,-180,106
1264357,135,-269
1264353,15,-209
1264361,-105,1
1264364,-270,-44
1264365,-120,121
1264362,-255,-89
1264367,180,76
1264360,-180,121
1264363,-15,-59
1264369,-90,-15
1264368,-15,-89
1264371,-210,-59
1264366,15,-104
1264374,-75,-104
1264375,-150,106
1264372,-45,166
1264370,-165,61
1264376,-120,31
1264373,-165,1
1264378,75,-134
1264379,120,-209
1264358,0,-115
1264377,-75,-44
1264382,-75,76
1264380,105,-44
1264384,60,-29
1264381,-105,-15
1264388,-45,-59
1264383,-45,-14
1264385,-120,151
1264386,120,-149
1264387,15,-209
1264392,-165,106
1264390,0,16
1264389,-14,121
1264394,-90,61
1264397,-105,-74
1264391,150,-29
1264395,-135,-14
1264393,-90,-104
1264401,60,31
1264400,-30,61
1264399,-195,121
1264405,135,46
1264396,-90,226
1264403,-120,226
1264408,16,-74
1264406,-45,-29
1264402,-165,-119
1264411,-45,-209
1264404,-165,166
1264398,30,151
1264407,90,-59
1264410,-225,16
1264414,-45,76
1264412,-30,76
1264409,-117,121
1264413,-150,151
1264419,30,46
1264418,-105,136
1264420,-45,-239
1264417,45,-269
1264423,195,-59
1264415,-45,-59
1264425,-165,-104
1264427,150,-14
1264422,-117,-74
1264424,30,-232
1264429,-120,-209
1264430,-60,-104
1264416,-135,-29
1264421,75,151
1264426,-120,46
1264434,-165,76
1264432,-135,91
1264433,-75,-115
1264438,-225,68
1264431,-120,-104
1264428,-45,-164
1264437,-150,151
1264441,45,35
1264440,-90,-59
1264436,45,46
1264439,-45,-59
1264445,60,-149
1264435,45,136
1264446,0,106
1264443,45,106
1264442,83,1
1264444,-210,211
1264449,15,-164
1264447,-210,-104
1264451,0,1
1264448,45,-44
1264455,30,-164
1264452,150,46
1264453,-45,16
1264457,33,-224
1264450,120,16
1264459,-30,-209
1264454,-150,46
1264456,-217,1
1264460,-45,151
1264462,45,-29
1264458,-195,121
1264464,-30,61
1264461,90,-299
1264463,-45,16
1264468,-225,-149
1264467,-135,-44
1264470,15,-59
1264465,-105,-119
1264466,-150,-29
1264473,-75,166
1264474,-165,-179
1264471,-30,-74
1264475,0,-239
1264472,210,-119
1264469,0,-74
1264478,-90,-119
1264481,-165,121
1264476,-90,-29
1264480,-90,-44
1264479,-90,-14
1264477,120,181
1264484,-15,-194
1264485,135,151
1264482,45,-134
1264483,75,16
1264487,225,91
1264486,-30,-149
1264490,-60,-44
1264491,-105,76
1264489,-75,39
1264494,60,91
1264496,-60,1
1264493,210,-14
1264492,-45,46
1264497,-225,-149
1264495,-75,1
1264488,-120,181
1264499,15,-89
1264500,0,-29
1264501,-180,151
1264503,60,-119
1264498,-120,121
1264502,-30,-14
1264507,-105,76
1264504,-120,-44
1264506,-45,-59
1264509,-60,196
1264508,-75,-104
1264512,-90,46
1264505,-15,1
1264515,-60,-14
1264511,195,-119
1264517,165,-164
1264513,-30,121
1264514,-45,31
1264510,0,-164
1264519,195,-104
1264516,-225,46
1264521,75,-14
1264525,-150,46
1264528,-45,-134
1264527,-105,46
1264520,60,106
1264526,-240,1
1264529,30,76
1264523,-90,-29
1264530,120,31
1264524,-15,196
1264522,-75,-104
1264533,-34,76
1264518,300,-82
1264535,-135,16
1264532,-150,151
1264531,60,-179
1264538,150,-104
1264540,165,-74
1264534,225,91
1264543,-15,-149
1264537,-75,133
1264544,-135,46
1264541,-135,-74
1264539,-30,-134
1264546,-15,16
1264548,-255,196
1264542,-135,151
1264545,30,91
1264547,90,121
1264551,-30,136
1264552,-75,-194
1264536,-150,121
1264549,-195,16
1264550,-75,-164
1264557,-180,-104
1264556,120,-14
1264555,-105,136
1264553,-75,-134
1264561,-120,46
1264559,-167,46
1264562,165,-29
1264563,-195,121
1264565,-150,121
1264560,270,1
1264567,105,-104
1264566,-255,181
1264568,180,31
1264569,-90,-14
1264571,60,-134
1264558,15,91
1264564,120,-89
1264554,150,-14
1264573,-105,106
1264574,-210,91
1264570,-30,31
1264575,-120,226
1264572,-30,61
1264579,0,-119
1264580,-210,181
1264582,-165,-44
1264577,-60,76
1264585,150,-29
1264576,-75,-59
1264586,-150,31
1264581,30,-14
1264584,-90,91
1264588,-90,-14
1264583,75,-44
1264578,105,-65
1264590,-60,-119
1264587,90,61
1264593,90,46
1264589,-90,121
1264596,15,121
1264591,-150,91
1264592,-210,106
1264594,150,-89
1264598,-45,1
1264595,-150,1
1264600,-225,-74
1264597,-105,-74
1264604,105,-209
1264601,-240,-29
1264599,60,-299
1264602,-30,-134
1264606,15,-149
1264605,-105,196
1264603,195,-164
1264608,-30,-44
1264607,90,85
1264612,-60,-149
1264615,-105,68
1264609,90,-119
1264617,210,1
1264614,-135,85
1264613,120,-89
1264610,-30,-164
1264620,0,-29
1264618,-90,-164
1264616,-180,-74
1264621,-90,-59
1264619,0,1
1264624,-45,136
1264622,-180,151
1264611,-75,211
1264625,-75,135
1264629,120,-119
1264623,-184,-149
1264633,-150,-29
1264626,-60,151
1264628,-30,-104
1264627,-45,35
1264631,-120,-149
1264632,-225,31
1264635,-15,1
1264630,105,-209
1264640,-45,1
1264639,-90,91
1264637,-120,16
1264634,-45,-299
1264641,-120,211
1264636,-75,-74
1264643,-180,91
1264638,60,-59
1264644,-60,-134
1264647,45,1
1264642,210,-74
1264649,15,268
1264645,-30,16
1264652,-30,-74
1264654,-60,-89
1264646,-165,-74
1264656,-165,211
1264651,-105,-65
1264657,-90,76
1264648,60,-89
1264659,-105,16
1264653,-165,151
1264650,105,181
1264655,0,-44
1264661,-150,61
1264663,-117,18
1264658,165,46
1264667,-90,1
1264668,0,-44
1264660,75,-104
1264662,195,46
1264670,195,121
1264671,-165,181
1264666,-45,-74
1264664,-30,-29
1264669,30,16
1264674,-90,121
1264675,-165,166
1264665,-120,16
1264672,-30,61
1264679,-75,168
1264680,90,-164
1264678,165,31
1264683,45,-59
1264673,30,-134
1264677,180,91
1264676,-30,-74
1264684,-15,16
1264686,90,181
1264682,120,-29
1264685,90,76
1264690,-120,121
1264691,-105,61
1264681,30,211
1264688,-75,31
1264694,-120,91
1264689,-30,1
1264693,270,106
1264695,-105,76
1264698,-30,1
1264687,-180,151
1264701,-30,-134
1264692,45,1
1264702,-30,-119
1264700,90,76
1264697,-120,-119
1264704,-165,76
1264699,-30,-89
1264706,-90,211
1264707,0,-89
1264709,-180,136
1264711,-60,-44
1264705,-165,46
1264712,90,1
1264703,-135,166
1264713,16,-32
1264710,-270,211
1264708,-30,181
1264696,-105,16
1264714,-30,76
1264716,240,-59
1264718,-105,-14
1264715,240,121
1264719,-75,121
1264717,-195,106
1264724,-30,121
1264722,-255,-164
1264723,150,196
1264720,-75,121
1264728,75,31
1264729,-60,196
1264725,-90,-29
1264726,135,-104
1264732,-165,46
1264727,-150,76
1264730,120,-149
1264721,-45,-44
1264731,-195,16
1264733,225,-59
1264736,-90,106
1264735,90,-29
1264738,90,135
1264734,0,-14
1264742,-15,-104
1264741,-225,106
1264740,90,-44
1264743,-60,91
1264744,30,1
1264746,-30,-14
1264737,-60,1
1264747,-90,-149
1264751,-90,76
1264745,-30,-89
1264749,15,-149
1264750,-150,-194
1264748,-180,166
1264754,60,-134
1264739,-165,-29
1264753,-19,-149
1264757,90,-89
1264756,-75,-104
1264759,-105,16
1264752,-120,-29
1264758,105,-104
1264764,-150,-44
1264755,30,-74
1264762,45,-29
1264761,45,-194
1264767,-105,16
1264763,-180,1
1264766,210,76
1264760,-105,-44
1264771,15,-14
1264769,-75,151
1264775,-60,-32
1264773,-165,151
1264772,90,-29
1264765,30,121
1264777,240,-209
1264768,-17,1
1264770,-60,241
1264778,-15,-179
1264776,-135,136
1264781,-108,31
1264774,-90,106
1264779,-15,-44
1264786,15,-194
1264785,30,31
1264789,-195,136
1264788,30,-29
1264791,0,-74
1264782,135,91
1264790,75,16
1264783,0,-164
1264780,-60,-149
1264793,-30,61
1264784,105,31
1264792,-60,-59
1264798,-150,196
1264801,-150,1
1264787,-15,61
1264795,-150,-44
1264800,-90,-32
1264802,-75,91
1264796,105,-44
1264794,90,196
1264797,105,91
1264806,150,226
1264804,-150,196
1264803,-45,31
1264799,120,-104
1264810,-172,1
1264805,-195,181
1264808,-60,136
1264807,75,-44
1264809,300,-29
1264814,15,-89
1264811,-90,-32
1264815,-75,76
1264819,0,-14
1264813,45,-104
1264812,-120,-179
1264822,-180,166
1264818,-60,-119
1264816,-15,16
1264820,-90,-89
1264823,15,166
1264825,105,-119
1264821,-15,-194
1264817,-15,-59
1264826,0,181
1264829,0,-14
1264830,15,-149
1264824,120,31
1264827,-60,-134
1264835,-134,91
1264833,75,-74
1264834,-60,-89
1264831,15,16
1264828,15,121
1264832,-75,-44
1264838,-120,-29
1264836,15,-164
1264837,-75,46
1264839,-150,106
1264844,-45,31
1264840,-90,-134
1264843,-165,76
1264841,-165,166
1264848,45,-44
1264845,-45,-134
1264842,60,1
1264846,210,121
1264847,30,196
1264850,-270,121
1264852,-105,-74
1264849,-60,46
1264853,-105,196
1264851,-135,18
1264858,15,-89
1264856,60,-194
1264857,-120,196
1264854,15,-59
1264855,-105,61
1264860,-30,-104
1264862,-90,136
1264859,0,106
1264864,60,35
1264861,-75,-104
1264863,-105,1
1264867,60,91
1264868,60,-164
1264865,225,76
1264866,-100,-179
1264870,-180,76
1264874,105,16
1264873,-25,241
1264871,-90,-44
1264872,-60,-89
1264869,45,16
1264878,-15,-44
1264877,-60,76
1264875,-60,121
1264879,0,1
1264876,195,-14
1264880,-30,241
1264883,-105,-104
1264882,-180,106
1264881,-30,301
1264886,-34,16
1264884,180,-239
1264889,-105,166
1264887,15,136
1264888,-105,-119
1264885,-75,196
1264892,60,-239
1264894,0,136
1264890,-75,-14
1264891,45,-29
1264895,120,-59
1264893,-15,1
1264896,60,-44
1264899,60,181
1264898,-150,-119
1264902,45,-104
1264897,-30,-14
1264905,-15,46
1264904,15,-104
1264907,105,1
1264900,-30,151
1264906,-135,-14
1264901,-60,61
1264909,15,-74
1264910,30,-134
1264911,-45,31
1264903,45,-134
1264915,-120,61
1264913,-135,-59
1264919,-90,-74
1264917,-90,-104
1264914,-60,-149
1264912,-60,106
1264916,75,-29
1264921,75,-89
1264920,-60,-74
1264908,-135,16
1264922,-75,91
1264926,30,151
1264918,-105,-74
1264923,-150,151
1264927,-45,-164
1264930,0,1
1264924,-240,-14
1264929,15,121
1264934,60,211
1264925,-150,91
1264933,-180,-74
1264937,150,61
1264928,-120,-44
1264932,-150,16
1264940,90,-209
1264931,90,46
1264936,15,-29
1264939,-60,-239
1264935,-180,121
1264943,-60,-29
1264938,-120,166
1264942,-105,61
1264941,-30,46
1264948,15,76
1264945,-60,31
1264946,-120,91
1264944,-30,-179
1264952,255,91
1264947,-75,91
1264950,45,76
1264949,-150,166
1264956,0,-59
1264951,-134,76
1264954,-105,-104
1264960,-65,-49
1264953,-75,106
1264957,-15,1
1264955,-135,16
1264963,-75,20
1264958,105,-119
1264962,-30,166
1264961,-90,106
1264959,90,1
1264967,15,-29
1264965,15,31
1264964,0,-59
1264969,0,1
1264972,0,-164
1264966,-15,-74
1264970,-60,-29
1264973,-113,-164
1264975,60,-104
1264971,-75,46
1264976,0,121
1264968,195,1
1264974,30,151
1264980,270,181
1264979,0,-29
1264977,-60,-14
1264982,30,-119
1264978,-30,151
1264985,-120,-104
1264981,0,1
1264988,-150,226
1264986,-210,31
1264990,45,1
1264992,-15,-29
1264984,133,68
1264987,-150,196
1264983,-105,151
1264993,-75,-44
1264994,-120,91
1264991,105,16
1264995,-135,91
1264989,15,-89
1264997,-150,218
1265000,0,1
1264999,-150,61
1264996,225,-104
1265002,90,-104
1265001,45,31
1265005,-105,-44
1264998,-240,166
1265004,-15,-14
1265006,105,-104
1265008,-150,166
1265010,-165,-59
1265007,-120,-134
1265009,-15,-149
1265014,-15,106
1265003,-90,1
1265012,105,-49
1265013,-240,106
1265015,15,76
1265018,-75,-29
1265016,-180,136
1265011,105,-29
1265017,120,121
1265023,-60,121
1265021,120,-29
1265020,15,196
1265022,60,46
1265024,-180,196
1265027,-60,-29
1265019,0,136
1265026,-75,-164
1265032,-45,-15
1265030,0,1
1265028,225,16
1265025,-165,61
1265029,-165,-59
1265031,-15,-44
1265035,30,106
1265034,120,-164
1265036,-60,16
1265037,30,91
1265041,90,-194
1265033,60,-89
1265040,15,46
1265039,-75,-14
1265043,-120,-299
1265038,-120,136
1265045,30,121
1265042,90,61
1265044,0,-115
1265047,75,-29
1265049,-45,-44
1265051,120,151
1265055,45,-44
1265046,-135,-149
1265054,60,-119
1265056,-105,-59
1265048,-255,106
1265053,-90,-224
1265052,-30,16
1265050,30,31
1265057,195,16
1265060,-45,-29
1265059,-75,-29
1265062,-75,136
1265065,-165,16
1265066,150,16
1265061,-135,181
1265064,15,31
1265069,255,61
1265058,-75,106
1265068,-105,-44
1265067,-90,76
1265070,225,1
1265063,-60,136
1265073,-135,256
1265071,-30,-119
1265075,-30,-104
1265072,-195,136
1265077,60,46
1265076,120,-74
1265079,135,166
1265081,-60,181
1265074,-75,-134
1265085,-105,46
1265083,-165,211
1265080,-270,241
1265086,-60,46
1265078,-165,76
1265084,-90,-89
1265088,-300,181
1265082,-30,136
1265089,165,-149
1265091,225,-164
1265094,-105,-104
1265087,-90,136
1265090,-225,166
1265098,-120,106
1265096,90,-59
1265093,-135,-29
1265097,105,-89
1265101,90,76
1265095,-120,136
1265105,-30,-44
1265092,30,-134
1265100,-105,46
1265104,0,-119
1265099,-60,151
1265107,-105,31
1265103,30,-209
1265102,-60,-44
1265112,-90,-89
1265106,135,61
1265108,-60,151
1265109,-30,1
1265110,210,106
1265113,45,-104
1265115,-75,46
1265111,15,61
1265120,-45,121
1265121,0,1
1265117,-60,-134
1265119,-120,166
1265114,30,-149
1265118,30,76
1265124,60,-119
1265123,-90,-89
1265116,135,241
1265126,30,-104
1265122,45,-89
1265129,-240,1
1265130,-135,121
1265128,15,-74
1265125,-195,211
1265134,-30,136
1265127,0,-74
1265132,-60,1
1265131,-30,-44
1265135,-105,91
1265138,150,-194
1265133,75,136
1265142,240,76
1265143,-30,16
1265140,105,151
1265139,-165,61
1265145,-105,16
1265136,-263,101
1265146,75,46
1265149,-30,16
1265141,-45,-149
1265137,225,-44
1265151,-105,151
1265147,90,-74
1265152,-135,31
1265148,-105,121
1265155,-30,-29
1265157,-120,151
1265159,270,76
1265160,-45,91
1265144,-180,85
1265153,60,-74
1265162,-105,76
1265158,-210,85
1265150,0,76
1265165,-45,-29
1265156,-285,136
1265154,-150,-44
1265168,-60,91
1265161,-15,-36
1265164,60,-134
1265166,-75,-14
1265171,-30,-134
1265172,-45,-194
1265163,-90,-179
1265175,-195,-209
1265176,30,-44
1265169,-105,-89
1265178,-120,-49
1265170,150,-14
1265179,-45,-44
1265174,300,61
1265181,-195,61
1265167,-135,202
1265183,-105,106
1265185,-90,1
1265182,-120,-164
1265187,75,-134
1265180,165,16
1265173,90,-119
1265188,-210,1
1265184,60,-224
1265190,165,-29
1265189,-300,-134
1265177,-15,-134
1265193,-45,-14
1265195,165,121
1265194,-90,-104
1265196,-90,106
1265198,30,76
1265199,30,151
1265191,-210,-59
1265186,-150,31
1265202,105,-209
1265200,225,31
1265203,105,-209
1265206,-195,-74
1265201,30,-119
1265208,-180,121
1265209,90,-119
1265207,-60,-59
1265197,-195,-74
1265204,45,31
1265211,180,31
1265212,-45,-104
1265192,-100,136
1265210,-195,16
1265216,-75,-104
1265217,-90,-44
1265213,-270,91
1265220,-180,136
1265205,120,16
1265221,-75,196
1265215,-135,151
1265223,105,-119
1265219,30,-149
1265218,-180,151
1265225,30,-119
1265222,240,106
1265227,-105,91
1265214,90,61
1265226,-135,76
1265230,16,-14
1265232,-60,181
1265228,-120,1
1265231,60,241
1265235,-240,-149
1265236,-30,-119
1265234,-180,91
1265229,-75,-149
1265224,-105,181
1265239,120,271
1265240,-90,16
1265241,-135,136
1265233,150,-89
1265238,-75,16
1265244,-30,-44
1265245,-45,136
1265237,-165,61
1265249,30,46
1265242,30,-44
1265250,30,-134
1265246,-75,-149
1265243,-120,-149
1265252,-75,-209
1265254,120,-194
1265247,-45,151
1265258,60,-239
1265257,-30,-104
1265256,-15,-119
1265253,0,-89
1265248,-105,256
1265255,-210,151
1265260,-45,-14
1265261,195,1
1265251,60,1
1265266,33,-29
1265262,-165,136
1265267,-30,-119
1265259,-45,-44
1265263,-30,-74
1265265,90,-239
1265269,-45,-104
1265264,0,-119
1265268,60,-14
1265271,33,52
1265270,-120,-89
1265275,0,16
1265278,-240,61
1265272,285,91
1265274,-150,121
1265280,-15,61
1265273,120,196
1265276,-150,61
1265281,-150,196
1265277,-105,46
1265279,-67,16
1265284,120,121
1265287,30,31
1265282,90,-74
1265291,-180,46
1265283,-75,46
1265286,-45,-74
1265290,45,46
1265285,0,-179
1265292,-120,16
1265293,-300,136
1265289,135,-104
1265296,-60,1
1265295,-75,166
1265288,-75,61
1265298,30,-104
1265299,270,91
1265294,-150,16
1265301,-135,61
1265302,-15,1
1265304,-30,106
1265300,165,-119
1265305,-75,-14
1265307,75,-59
1265309,-75,106
1265303,-135,16
1265312,0,76
1265308,15,121
1265311,255,16
1265313,225,-44
1265306,-255,136
1265315,30,-29
1265310,-180,-74
1265297,0,61
1265317,-75,31
1265318,-150,61
1265320,-90,-29
1265314,30,-14
1265316,30,-89
1265323,225,76
1265324,-188,114
1265321,-225,181
1265325,-60,46
1265328,165,136
1265329,-180,76
1265322,-225,181
1265319,150,-74
1265327,120,226
1265331,75,31
1265332,-135,241
1265326,-17,31
1265333,-15,-119
1265330,-60,-179
1265338,60,-194
1265334,-90,106
1265337,30,-209
1265335,60,286
1265342,-30,-14
1265336,83,-74
1265339,-15,-119
1265344,90,-134
1265343,-150,196
1265340,16,-269
1265346,-150,-104
1265345,-135,136
1265349,30,151
1265341,0,-149
1265347,105,-104
1265350,105,-14
1265352,-15,-59
1265351,85,31
1265354,-45,-44
1265348,60,-74
1265358,-180,118
1265356,-120,-179
1265360,30,-89
1265362,135,-14
1265364,180,241
1265359,-75,1
1265353,-45,-32
1265355,120,-194
1265365,60,-179
1265363,60,-44
