id,sex,teeth,months
vee,male,53 63,16.5
xbu,male,53 63,14.9
z24,male,53 63,18.9
10a9,male,53 63,21.6
11sa,male,53 63,18
125j,male,53 63,22.8
130j,male,53 63,17
14jq,male,53 63,10.8
15gw,male,53 63,15.9
17qy,male,53 63,18.9
18wj,male,53 63,17.9
1br7,male,53 63,20.1
1cl6,male,53 63,15.6
1ctu,male,53 63,18.8
1f8i,male,53 63,15.9
1h7e,male,53 63,20
1i82,male,53 63,14.5
1jat,male,53 63,17.2
1l5e,male,53 63,20.5
1mds,male,53 63,18.2
1nti,male,53 63,20.1
1o6r,male,53 63,16.3
1p05,male,53 63,17
1qjv,male,53 63,14.4
1rl9,male,53 63,15.4
1tha,male,53 63,18.2
1vj8,male,53 63,15.7
1wie,male,53 63,17.1
1ws8,male,53 63,17.6
1yk2,male,53 63,15.1
22fb,male,53 63,18.5
23tg,male,53 63,17.1
2774,male,53 63,15.2
27j9,male,53 63,14.7
28wt,male,53 63,18.6
2c3m,male,53 63,16.7
2cit,male,53 63,15.4
2dh5,male,53 63,20.5
2e2e,male,53 63,20.9
2g2g,male,53 63,19.3
2l2p,male,53 63,18.3
2n94,male,53 63,18.3
2qdv,male,53 63,16.8
2qto,male,53 63,18.1
2s3r,male,53 63,17.3
2svk,male,53 63,21.2
2ti2,male,53 63,18.6
2u5n,male,53 63,19.1
2w9l,male,53 63,15.8
2x8q,male,53 63,15.2
2yry,male,53 63,18.1
2zl5,male,53 63,22.7
30ub,male,53 63,23.7
31s4,male,53 63,12.4
3327,male,53 63,17.8
36zy,male,53 63,18.9
38d3,male,53 63,14.7
38mg,male,53 63,16.4
3cu3,male,53 63,21.5
3eus,male,53 63,16.6
3fz6,male,53 63,16
3gky,male,53 63,16.2
3igj,male,53 63,17.5
3jgn,male,53 63,18.1
3lu7,male,53 63,17.6
3nnk,male,53 63,17
3pyf,male,53 63,21.9
3qvq,male,53 63,18.1
3tm9,male,53 63,18.3
3upb,male,53 63,15
3xcw,male,53 63,22
3zaa,male,53 63,16
408c,male,53 63,16.8
40at,male,53 63,15.5
41wz,male,53 63,16.3
42ut,male,53 63,16.4
4412,male,53 63,16.5
44ev,male,53 63,22
45eh,male,53 63,19.8
469z,male,53 63,18.5
48uy,male,53 63,20.4
4a99,male,53 63,14.3
4c8o,male,53 63,20.7
4fjt,male,53 63,23.8
4gp6,male,53 63,22.8
4hl0,male,53 63,17.2
4idu,male,53 63,14
4jbb,male,53 63,19.7
4kau,male,53 63,14.8
4kmy,male,53 63,20
4lq0,male,53 63,20.7
4m5q,male,53 63,20.2
4muk,male,53 63,16.8
4rn1,male,53 63,16.7
4sn7,male,53 63,16.3
4t31,male,53 63,10.8
4uxl,male,53 63,18.3
4x5v,male,53 63,14.5
4xsk,male,53 63,12.1
50cn,male,53 63,20.9
51hi,male,53 63,22.4
52s7,male,53 63,22.3
52zu,male,53 63,19
54qe,male,53 63,19.5
55in,male,53 63,16.5
57o9,male,53 63,17.5
58dn,male,53 63,19.7
59b2,male,53 63,18.2
5adn,male,53 63,19.3
5aoy,male,53 63,16.7
5c40,male,53 63,18.6
5crp,male,53 63,13
5dfj,male,53 63,21.7
5dso,male,53 63,17.8
5j8k,male,53 63,15.3
5k2v,male,53 63,15.5
5la9,male,53 63,20.4
5lpj,male,53 63,19.5
5q32,male,53 63,20
5r6a,male,53 63,17.4
5rnu,male,53 63,14.8
5swi,male,53 63,13.9
5vsn,male,53 63,19.1
5we1,male,53 63,14.4
5xn4,male,53 63,19.8
5ypy,male,53 63,17.2
61e1,male,53 63,20.1
627y,male,53 63,15.2
63t7,male,53 63,17.8
64qd,male,53 63,17.2
65gz,male,53 63,20.8
66sf,male,53 63,16.6
67qu,male,53 63,18.7
69vk,male,53 63,17.2
6aud,male,53 63,20.9
6cur,male,53 63,15.9
6dn4,male,53 63,16.3
6eqx,male,53 63,19.3
6h5v,male,53 63,20.1
6m31,male,53 63,17.5
6mu7,male,53 63,14.4
6phu,male,53 63,22.5
6szr,male,53 63,21.4
6tq5,male,53 63,16.9
6w2r,male,53 63,24.3
6yf0,male,53 63,18.6
6z53,male,53 63,17.5
6zrl,male,53 63,20.7
7106,male,53 63,22.4
728p,male,53 63,18.3
72xv,male,53 63,15.6
74j9,male,53 63,18.1
756u,male,53 63,19.9
76hs,male,53 63,19
787r,male,53 63,18.2
794q,male,53 63,20
7a1g,male,53 63,16.4
7d63,male,53 63,21.8
7e60,male,53 63,18.7
7fmv,male,53 63,15.6
7gjp,male,53 63,20
7hf8,male,53 63,13.2
7mb4,male,53 63,14.4
7ols,male,53 63,18.2
7qrd,male,53 63,17
7rmi,male,53 63,15.5
7skl,male,53 63,16.1
7ubc,male,53 63,18.6
7uwg,male,53 63,16.7
7vtc,male,53 63,20.1
7wo7,male,53 63,19.2
7x9g,male,53 63,17.2
7y7t,male,53 63,20.7
7yxs,male,53 63,13.7
80gp,male,53 63,16
814b,male,53 63,15.2
831a,male,53 63,14.9
84ar,male,53 63,17.4
84p6,male,53 63,13.5
8583,male,53 63,14.9
866l,male,53 63,17.3
88su,male,53 63,21.5
8b99,male,53 63,22.5
8blw,male,53 63,18.7
8cqw,male,53 63,24.4
8ddx,male,53 63,16.7
8fzv,male,53 63,19
8gh1,male,53 63,16.3
8ihx,male,53 63,18.3
8kdh,male,53 63,15.2
8luc,male,53 63,19.5
8mah,male,53 63,19.5
8of5,male,53 63,18.7
8pcu,male,53 63,16.7
8qg4,male,53 63,17.7
8s25,male,53 63,18.4
8spb,male,53 63,18.1
8tmn,male,53 63,19.2
8u77,male,53 63,20.1
8w2k,male,53 63,17.7
8wfs,male,53 63,17.4
8xe5,male,53 63,18.2
8zhe,male,53 63,20.2
904k,male,53 63,14.5
933g,male,53 63,13.2
94g5,male,53 63,16.1
9bgu,male,53 63,14.9
9cc4,male,53 63,18.9
9cif,male,53 63,18.5
9e8w,male,53 63,16.8
9f6b,male,53 63,18.8
9fpc,male,53 63,13.7
9h6r,male,53 63,19.7
9i2z,male,53 63,13
9iy3,male,53 63,22.9
9ju8,male,53 63,15.9
9kuf,male,53 63,19.8
9l2q,male,53 63,17
9lsl,male,53 63,14.5
9n4c,male,53 63,17.5
9pia,male,53 63,19.1
9qlh,male,53 63,15.3
9s01,male,53 63,15.1
9spy,male,53 63,16.6
9u4n,male,53 63,19.4
9uae,male,53 63,20.9
9vsz,male,53 63,19.9
9x6b,male,53 63,15.1
9yu2,male,53 63,18
a0b9,male,53 63,16.8
a576,male,53 63,18.3
a5wl,male,53 63,19.2
a7qo,male,53 63,19.9
a98h,male,53 63,19.8
aamp,male,53 63,18.4
abb1,male,53 63,23.4
ac6a,male,53 63,18.5
afl3,male,53 63,22.6
agfd,male,53 63,16.7
agz8,male,53 63,17.8
aiq9,male,53 63,15.2
aix6,male,53 63,13.4
ak8n,male,53 63,18.8
akoe,male,53 63,18
albi,male,53 63,21.2
aly2,male,53 63,16.5
ao8d,male,53 63,15.9
aoxi,male,53 63,17.5
ar2u,male,53 63,20
attf,male,53 63,15.8
avgh,male,53 63,17.8
aw6u,male,53 63,19.1
axd0,male,53 63,16.4
aytp,male,53 63,16.9
az47,male,53 63,17.8
b0vv,male,53 63,18.2
b1xe,male,53 63,14.6
b4t9,male,53 63,21.6
b66p,male,53 63,15.3
b7hb,male,53 63,17.3
bb3m,male,53 63,17.7
bbj2,male,53 63,19.5
bcup,male,53 63,13.3
bgc0,male,53 63,15.3
bh19,male,53 63,17.1
bhvf,male,53 63,14.7
biuj,male,53 63,17.9
bk12,male,53 63,14.9
bl7p,male,53 63,16.3
bmzu,male,53 63,18.9
boz7,male,53 63,17.2
bqbg,male,53 63,18.5
brko,male,53 63,16.7
btwb,male,53 63,13.7
buxf,male,53 63,15.3
by8i,male,53 63,15.8
byxr,male,53 63,16.3
bzqy,male,53 63,15.5
c0h5,male,53 63,17.1
c1hj,male,53 63,17.1
c27j,male,53 63,22.8
c7ib,male,53 63,13.5
c8rb,male,53 63,18.9
cbj5,male,53 63,13.3
cbxy,male,53 63,17.1
cckf,male,53 63,21.8
cee8,male,53 63,18.8
cetr,male,53 63,17.5
cho1,male,53 63,18.4
ckiz,male,53 63,21.1
cl2w,male,53 63,11.8
cme9,male,53 63,19.6
co3c,male,53 63,15
crbs,male,53 63,17.5
cskg,male,53 63,15.2
cv9o,male,53 63,16.2
cwwz,male,53 63,16.4
d011,male,53 63,14.4
d1ry,male,53 63,19.2
d2eq,male,53 63,16.4
d36v,male,53 63,17.2
d4mt,male,53 63,15.5
d6cn,male,53 63,16.2
d9ec,male,53 63,23.4
db3x,male,53 63,15.1
dbu4,male,53 63,13.6
dc5a,male,53 63,22.9
ddw9,male,53 63,19.2
dexo,male,53 63,13
dgap,male,53 63,18.1
dhcy,male,53 63,16.6
djem,male,53 63,14.7
dlgu,male,53 63,14.1
dnb0,male,53 63,14.1
dnum,male,53 63,18.4
dop3,male,53 63,16.8
dqji,male,53 63,16
dr54,male,53 63,17.1
dsqa,male,53 63,19.1
dv3s,male,53 63,21.5
dvld,male,53 63,15.6
dw0w,male,53 63,12.7
dxnt,male,53 63,19.8
dz34,male,53 63,16.5
e2n8,male,53 63,21.7
e36l,male,53 63,16.3
e6yo,male,53 63,10.9
e7l2,male,53 63,20.4
eafv,male,53 63,14.4
eatw,male,53 63,18.2
ec0l,male,53 63,19.9
ed7u,male,53 63,16.8
ee5v,male,53 63,17.5
efwi,male,53 63,19.8
ehu2,male,53 63,21
eljq,male,53 63,20.2
emku,male,53 63,11.9
eo60,male,53 63,23.1
eppp,male,53 63,14.4
ervz,male,53 63,15.2
etfh,male,53 63,15.9
ewnt,male,53 63,17.2
exag,male,53 63,16.3
eydc,male,53 63,15.8
ezds,male,53 63,12.9
f15w,male,53 63,17
f28l,male,53 63,19
f2q8,male,53 63,21.6
f6cl,male,53 63,16
f92s,male,53 63,21.1
f9z3,male,53 63,14.5
fbbj,male,53 63,17.7
fcj2,male,53 63,17
fdeb,male,53 63,19.6
fec7,male,53 63,13.7
fezb,male,53 63,20
fh1w,male,53 63,16.7
fjb1,male,53 63,17.3
fjg6,male,53 63,15.2
fktj,male,53 63,19.8
fq0v,male,53 63,21.6
fr6d,male,53 63,18.2
fs7m,male,53 63,19.7
ftp0,male,53 63,14.8
fuxy,male,53 63,21.5
fwxt,male,53 63,17.8
fxgn,male,53 63,12.5
fz3x,male,53 63,16.4
g21d,male,53 63,16.6
g400,male,53 63,15.2
g6o5,male,53 63,14.6
g7sq,male,53 63,16.5
g9sv,male,53 63,17
gd44,male,53 63,18.7
gf1a,male,53 63,17.1
gf7h,male,53 63,20.6
ggi1,male,53 63,15.4
gh9n,male,53 63,14
gi0s,male,53 63,16.8
gjdd,male,53 63,15.1
gkz7,male,53 63,15.4
gl9v,male,53 63,19
gm6t,male,53 63,17.9
gno9,male,53 63,22.5
gona,male,53 63,19.5
gpki,male,53 63,17
gpw4,male,53 63,15.6
grtd,male,53 63,18.3
gu1t,male,53 63,17.5
gwrt,male,53 63,20.4
gzo7,male,53 63,17.6
h195,male,53 63,18.7
h1gj,male,53 63,18.4
h37f,male,53 63,16.1
h497,male,53 63,17.7
h83f,male,53 63,16
h8wq,male,53 63,18.2
h9g0,male,53 63,18.7
hbgz,male,53 63,22.4
hd46,male,53 63,18.3
herw,male,53 63,15.2
hhj3,male,53 63,20.4
hiiv,male,53 63,16.5
hm27,male,53 63,14.7
hm9t,male,53 63,15.7
hnq6,male,53 63,17.3
ho1h,male,53 63,15.7
hpvw,male,53 63,20.3
hr3h,male,53 63,18.3
hrt8,male,53 63,16.8
hshy,male,53 63,21.8
htb7,male,53 63,18
huje,male,53 63,18.8
hvhw,male,53 63,20.5
hwtb,male,53 63,17.2
hx8x,male,53 63,18
hyi5,male,53 63,23.8
hyn6,male,53 63,17.6
i01l,male,53 63,21
i0ic,male,53 63,20.1
i28t,male,53 63,21.2
i3cj,male,53 63,19.5
i4ql,male,53 63,13.5
i6oe,male,53 63,16.8
i7dw,male,53 63,19.5
i7za,male,53 63,16
i90i,male,53 63,17.8
i9tt,male,53 63,20.3
iars,male,53 63,17.4
ibfk,male,53 63,19.1
ic18,male,53 63,14.2
icnp,male,53 63,15.5
idcj,male,53 63,15.1
ie5v,male,53 63,16.4
ifn0,male,53 63,21.2
igo0,male,53 63,12.2
ihyn,male,53 63,18.6
iiso,male,53 63,20.9
ilje,male,53 63,15.8
imgp,male,53 63,17.8
imv0,male,53 63,19.7
inph,male,53 63,17.1
io84,male,53 63,17
ip4o,male,53 63,20.4
ipz6,male,53 63,19.2
ir55,male,53 63,20.1
iruv,male,53 63,22.5
isgj,male,53 63,22.1
iufg,male,53 63,14.8
iwc3,male,53 63,13.6
iz9m,male,53 63,20.5
j3ce,male,53 63,14.5
j3m5,male,53 63,16.3
j64k,male,53 63,16.9
j72t,male,53 63,14.9
j7qa,male,53 63,16.4
j88x,male,53 63,17
jagm,male,53 63,17.1
jd34,male,53 63,18.9
jdje,male,53 63,14
jfzb,male,53 63,19.8
ji4y,male,53 63,18.2
jj1h,male,53 63,19.6
jkv4,male,53 63,11.1
jmoe,male,53 63,15.1
jp47,male,53 63,19.6
jr5y,male,53 63,17.3
jrs3,male,53 63,22.3
jvcr,male,53 63,20.3
1b9,female,53 63,21.3
24t,female,53 63,17
2ny,female,53 63,14.4
40u,female,53 63,15.9
518,female,53 63,23.8
654,female,53 63,21.2
6mq,female,53 63,17.8
8w7,female,53 63,19.6
aab,female,53 63,21.6
aw2,female,53 63,17.5
cyw,female,53 63,17
dts,female,53 63,15.2
e4y,female,53 63,21.5
jpn,female,53 63,25.5
ozn,female,53 63,17.8
pz8,female,53 63,19.5
qbw,female,53 63,13
tmd,female,53 63,17.1
uq6,female,53 63,16.1
wb9,female,53 63,15
x4n,female,53 63,20.1
yhh,female,53 63,11.8
zk0,female,53 63,15.7
13q7,female,53 63,19.9
15wt,female,53 63,17.5
176w,female,53 63,19.3
18q0,female,53 63,14
1a71,female,53 63,15.4
1azp,female,53 63,20.9
1dj5,female,53 63,18.2
1eq6,female,53 63,20
1fr7,female,53 63,18
1hyg,female,53 63,14.4
1k35,female,53 63,18.7
1kmt,female,53 63,16.7
1mxd,female,53 63,24.7
1qh4,female,53 63,19.1
1sa8,female,53 63,23.9
1tmp,female,53 63,22.2
1uew,female,53 63,12.6
1xo2,female,53 63,22
1zkz,female,53 63,17.4
20ai,female,53 63,20.8
215y,female,53 63,15.6
21ua,female,53 63,18.8
2359,female,53 63,16.4
24gz,female,53 63,12.4
25bq,female,53 63,20
25yt,female,53 63,17.2
29lp,female,53 63,18.1
2ak3,female,53 63,19.5
2av5,female,53 63,20.2
2euy,female,53 63,12.3
2fqv,female,53 63,18.9
2hbe,female,53 63,18.4
2hlq,female,53 63,20.3
2iiy,female,53 63,18.4
2j9b,female,53 63,13.5
2kgi,female,53 63,16.6
2lnr,female,53 63,20.9
2mgp,female,53 63,19.4
2obz,female,53 63,17.1
2p4t,female,53 63,18.8
2pgj,female,53 63,19.6
2usy,female,53 63,18.1
2vsx,female,53 63,16.9
2ygz,female,53 63,18.2
30dd,female,53 63,20.3
33fz,female,53 63,19.1
344e,female,53 63,21.3
3595,female,53 63,18
35r1,female,53 63,12.9
36ph,female,53 63,13.2
39sb,female,53 63,16.7
3ahs,female,53 63,17.7
3b37,female,53 63,21
3bs4,female,53 63,18.8
3dli,female,53 63,19
3dzv,female,53 63,16
3h80,female,53 63,19.5
3ilh,female,53 63,17.6
3kbe,female,53 63,19.6
3l52,female,53 63,16.9
3n44,female,53 63,18.9
3oof,female,53 63,19.4
3oso,female,53 63,17.3
3r8d,female,53 63,17.9
3s9u,female,53 63,15.2
3sqt,female,53 63,15
3uxt,female,53 63,16
3wcc,female,53 63,14.7
3wjz,female,53 63,19.7
3yja,female,53 63,22.7
41ox,female,53 63,19.8
46sp,female,53 63,17.1
47d5,female,53 63,22.2
489q,female,53 63,14.3
4am6,female,53 63,18.6
4bbu,female,53 63,17.9
4d9w,female,53 63,18.4
4e6a,female,53 63,14
4ej0,female,53 63,17.6
4geb,female,53 63,18.6
4nrj,female,53 63,19.8
4os0,female,53 63,23.3
4phu,female,53 63,16.9
4px5,female,53 63,19
4qny,female,53 63,17.3
4tt9,female,53 63,17.8
4vmn,female,53 63,17.8
4w30,female,53 63,17.5
4ya6,female,53 63,10.8
4zhw,female,53 63,21.6
50za,female,53 63,16.4
54dh,female,53 63,17.2
56jz,female,53 63,17.3
57d7,female,53 63,18.3
5eyf,female,53 63,23.1
5fb0,female,53 63,22.8
5g28,female,53 63,13.5
5hb3,female,53 63,20.6
5hm6,female,53 63,13.4
5igz,female,53 63,16.8
5m81,female,53 63,21.9
5nnt,female,53 63,23.2
5o0j,female,53 63,21.4
5p4o,female,53 63,15
5pmt,female,53 63,20.3
5tj0,female,53 63,18.3
5u4z,female,53 63,15.4
5v6s,female,53 63,23.7
5y30,female,53 63,19.9
5zb0,female,53 63,16.1
6089,female,53 63,17.1
62vg,female,53 63,17.7
64jc,female,53 63,15.2
685o,female,53 63,16.1
68nq,female,53 63,18.6
6b7s,female,53 63,17.9
6bpt,female,53 63,15.3
6egr,female,53 63,20.9
6frn,female,53 63,21.9
6gn5,female,53 63,13.6
6hw5,female,53 63,14.8
6ixs,female,53 63,20.4
6jy8,female,53 63,15.6
6kep,female,53 63,17.4
6ljm,female,53 63,16.7
6nj6,female,53 63,16.5
6nz6,female,53 63,13.5
6ppx,female,53 63,18
6qfs,female,53 63,18
6rea,female,53 63,16.3
6rur,female,53 63,21.1
6usp,female,53 63,20.2
6vh2,female,53 63,18.6
6wi0,female,53 63,23.9
6xb0,female,53 63,19.5
719h,female,53 63,16.1
73p0,female,53 63,14.5
75xz,female,53 63,16
77el,female,53 63,17.9
7b2l,female,53 63,19.3
7bju,female,53 63,20.6
7ceq,female,53 63,15.6
7ek7,female,53 63,20.8
7gdl,female,53 63,16.9
7ibf,female,53 63,17.5
7j3t,female,53 63,21.2
7jni,female,53 63,18.4
7kgv,female,53 63,19.6
7l8e,female,53 63,21
7ndc,female,53 63,17.4
7nve,female,53 63,16.4
7pcw,female,53 63,19.6
7pya,female,53 63,18.6
7t5y,female,53 63,19
7zgm,female,53 63,19.5
8247,female,53 63,19.9
825g,female,53 63,18.2
86re,female,53 63,17.5
87nz,female,53 63,19.8
89pm,female,53 63,21.7
8a6c,female,53 63,19.1
8e8i,female,53 63,17.7
8f6e,female,53 63,13.8
8gyt,female,53 63,17.7
8i4c,female,53 63,19.7
8jl2,female,53 63,15.4
8kt7,female,53 63,16.3
8n4u,female,53 63,20.1
8opa,female,53 63,18.1
8qx1,female,53 63,15.3
8veg,female,53 63,21
8yfo,female,53 63,21.7
8yzt,female,53 63,15.4
91ee,female,53 63,20.7
92dn,female,53 63,16.7
93tj,female,53 63,15.8
950a,female,53 63,18.2
95jl,female,53 63,17
96i2,female,53 63,17.7
97i4,female,53 63,16.7
97ub,female,53 63,17.2
98li,female,53 63,17.6
9a2s,female,53 63,19
9ai0,female,53 63,19.6
9dqm,female,53 63,21.7
9gfj,female,53 63,17
9ngh,female,53 63,20.1
9obk,female,53 63,17.4
9q3t,female,53 63,14.8
9rsx,female,53 63,18.9
9vcc,female,53 63,23.3
9xyy,female,53 63,15.1
9yq0,female,53 63,20.4
a0zv,female,53 63,18.8
a1l5,female,53 63,19.7
a1wl,female,53 63,16.2
a35m,female,53 63,16.8
a41p,female,53 63,19.5
a4iu,female,53 63,21.9
a6pb,female,53 63,17.1
a8kf,female,53 63,14
aa55,female,53 63,16.1
adem,female,53 63,14.9
adle,female,53 63,14.2
aena,female,53 63,17.5
ahve,female,53 63,21.2
an6l,female,53 63,24.2
apph,female,53 63,20.8
aqga,female,53 63,15.6
as2g,female,53 63,21.8
asae,female,53 63,19.6
at5b,female,53 63,16.3
auw7,female,53 63,12.5
ay8r,female,53 63,17.6
b072,female,53 63,14.5
b27v,female,53 63,18.5
b36i,female,53 63,19
b49k,female,53 63,18.3
b5ro,female,53 63,16.4
b818,female,53 63,16.7
b8q1,female,53 63,17.2
b9ny,female,53 63,20
baby,female,53 63,16.5
bd9q,female,53 63,21.9
bdse,female,53 63,19.8
bf1y,female,53 63,21.3
bfmg,female,53 63,16.7
bjo9,female,53 63,14.5
bm1j,female,53 63,18.5
bmqw,female,53 63,18.8
bnwa,female,53 63,17.5
bpeh,female,53 63,16.3
brpk,female,53 63,14.9
bsms,female,53 63,20.8
bui4,female,53 63,19
bw1a,female,53 63,23.7
bwmb,female,53 63,16.1
bx87,female,53 63,13
c2z9,female,53 63,13.9
c3uk,female,53 63,15
c4kz,female,53 63,14.4
c4yx,female,53 63,19
c61e,female,53 63,17.6
c6va,female,53 63,19.3
c880,female,53 63,17.8
c9yv,female,53 63,16.7
cahd,female,53 63,17.2
cdb7,female,53 63,21.8
cfjz,female,53 63,15.4
cgc6,female,53 63,22.3
chz5,female,53 63,17.3
cj79,female,53 63,17
ck0w,female,53 63,16.6
cmlm,female,53 63,16.9
co0f,female,53 63,18.6
cp8o,female,53 63,13.8
cppv,female,53 63,16.7
cqf4,female,53 63,14.3
csqz,female,53 63,17.5
ctgk,female,53 63,14.8
cuaw,female,53 63,20.4
cvvs,female,53 63,18.8
cxgj,female,53 63,16.9
cy5z,female,53 63,19.5
czim,female,53 63,16.5
d0pe,female,53 63,19.8
d404,female,53 63,14.9
d5gf,female,53 63,15.1
d6jw,female,53 63,15
d7sv,female,53 63,17.1
d8ix,female,53 63,11.3
dadp,female,53 63,17.5
dcsx,female,53 63,15.2
dfiq,female,53 63,20.1
dgmp,female,53 63,22.7
dios,female,53 63,10.9
dk4o,female,53 63,12.7
dkob,female,53 63,22
dmpa,female,53 63,18
dpol,female,53 63,19.4
drkp,female,53 63,17.6
dt0j,female,53 63,22.1
du43,female,53 63,19
dwti,female,53 63,19.9
dydn,female,53 63,15.6
e0f1,female,53 63,15.3
e0pd,female,53 63,22.8
e1fb,female,53 63,16.7
e4a8,female,53 63,15.5
e52w,female,53 63,16.3
e5t2,female,53 63,14.3
e6np,female,53 63,16.9
e8f4,female,53 63,17.5
e9m2,female,53 63,19.5
ecw1,female,53 63,18.2
ef35,female,53 63,18.8
egfd,female,53 63,12.9
eh72,female,53 63,20
eiwq,female,53 63,18.4
ejc6,female,53 63,14.9
ek3z,female,53 63,16
el1t,female,53 63,19.9
enjm,female,53 63,24.1
ep74,female,53 63,21.5
eq4b,female,53 63,17.6
ereg,female,53 63,17.5
esug,female,53 63,17
euds,female,53 63,20.3
evdp,female,53 63,17.4
ew0j,female,53 63,15.8
eymq,female,53 63,19.3
f0vk,female,53 63,19.7
f3o7,female,53 63,21.3
f4hz,female,53 63,20.1
f5cw,female,53 63,15.7
f5nh,female,53 63,17.9
f72m,female,53 63,19.3
f81g,female,53 63,20.7
fata,female,53 63,18.3
fbzr,female,53 63,15.3
fg62,female,53 63,20
fhiw,female,53 63,14.6
fibh,female,53 63,19
fl4o,female,53 63,17.6
flu1,female,53 63,18
fmnx,female,53 63,16.5
fnv0,female,53 63,21.3
fold,female,53 63,20.8
fpbz,female,53 63,17.7
fr18,female,53 63,16.7
ft06,female,53 63,16.6
fvbe,female,53 63,14
fwio,female,53 63,15.6
fyds,female,53 63,14.8
fzot,female,53 63,20.2
g0wu,female,53 63,17.3
g1v3,female,53 63,21.5
g3ee,female,53 63,14
g4mo,female,53 63,21.7
g54o,female,53 63,19.8
g65m,female,53 63,18.6
g84n,female,53 63,17.3
g90q,female,53 63,12.8
gaf5,female,53 63,21.4
gbas,female,53 63,17.7
gc7a,female,53 63,16.9
gdrb,female,53 63,17.6
gi5g,female,53 63,20.9
gjwr,female,53 63,15
gnfi,female,53 63,21.9
gqv5,female,53 63,16.4
gss3,female,53 63,19
gt2j,female,53 63,13.6
gv8h,female,53 63,20.1
gva4,female,53 63,18.1
gx53,female,53 63,15.2
gxy4,female,53 63,13.9
gymf,female,53 63,17.6
gzzp,female,53 63,20.7
h2sq,female,53 63,22
h54i,female,53 63,21.1
h60i,female,53 63,22.6
h66i,female,53 63,20.9
h72t,female,53 63,13.3
haae,female,53 63,15.7
hba9,female,53 63,16.2
hcwy,female,53 63,18.5
hdxl,female,53 63,18.8
hg18,female,53 63,12.8
hg7j,female,53 63,22.6
hi1m,female,53 63,15.9
hjx1,female,53 63,22.3
hkhx,female,53 63,21.4
hl15,female,53 63,19.3
homr,female,53 63,18.9
hq5j,female,53 63,23.2
hw3z,female,53 63,16
i15c,female,53 63,19.5
i2yy,female,53 63,15.4
i4wh,female,53 63,16.4
i5s9,female,53 63,22.8
if19,female,53 63,24.3
ih9x,female,53 63,12
ijnv,female,53 63,19.3
ikcz,female,53 63,15.3
isrq,female,53 63,21.8
itne,female,53 63,16.1
ivks,female,53 63,20.3
iwlg,female,53 63,19.7
ixc4,female,53 63,19.5
iyct,female,53 63,14.8
j0dg,female,53 63,18.1
j0o8,female,53 63,15.9
j1b8,female,53 63,18.6
j2b1,female,53 63,19.4
j4e9,female,53 63,22.1
j5mr,female,53 63,17.9
j9lj,female,53 63,18.2
ja17,female,53 63,13.5
jbg1,female,53 63,17.7
jcr3,female,53 63,21.1
jezf,female,53 63,21.3
jfa6,female,53 63,21
jgpk,female,53 63,19.7
jiud,female,53 63,21.2
jjv2,female,53 63,18.6
jltu,female,53 63,21.3
jmyj,female,53 63,16.2
jnqb,female,53 63,12.3
jocv,female,53 63,13.9
jqg8,female,53 63,14.1
jsom,female,53 63,19.4
jtgx,female,53 63,18.6
ju16,female,53 63,16.2
junl,female,53 63,19.7
1b9,female,83 73,19.6
24t,female,83 73,13.9
2ny,female,83 73,17.3
40u,female,83 73,15
518,female,83 73,17.7
654,female,83 73,16.9
6mq,female,83 73,21.8
8w7,female,83 73,19.2
aab,female,83 73,19.6
aw2,female,83 73,14.3
cyw,female,83 73,16.6
dts,female,83 73,22.2
e4y,female,83 73,20.9
jpn,female,83 73,20.7
ozn,female,83 73,16.9
pz8,female,83 73,19.1
qbw,female,83 73,20.5
tmd,female,83 73,18.1
uq6,female,83 73,19.6
wb9,female,83 73,19.6
x4n,female,83 73,16.7
yhh,female,83 73,20.6
zk0,female,83 73,14.2
13q7,female,83 73,16
15wt,female,83 73,19.6
176w,female,83 73,16.9
18q0,female,83 73,17.5
1a71,female,83 73,19.4
1azp,female,83 73,18.3
1dj5,female,83 73,16.6
1eq6,female,83 73,14.6
1fr7,female,83 73,16.8
1hyg,female,83 73,14.2
1k35,female,83 73,17
1kmt,female,83 73,21.1
1mxd,female,83 73,13.3
1qh4,female,83 73,17.8
1sa8,female,83 73,17.4
1tmp,female,83 73,17.7
1uew,female,83 73,18.8
1xo2,female,83 73,18.1
1zkz,female,83 73,19.7
20ai,female,83 73,18.6
215y,female,83 73,18.3
21ua,female,83 73,19
2359,female,83 73,19.7
24gz,female,83 73,18.2
25bq,female,83 73,19.9
25yt,female,83 73,20.9
29lp,female,83 73,21.5
2ak3,female,83 73,20.1
2av5,female,83 73,14.7
2euy,female,83 73,14.5
2fqv,female,83 73,18.7
2hbe,female,83 73,20.6
2hlq,female,83 73,18.2
2iiy,female,83 73,19.7
2j9b,female,83 73,19
2kgi,female,83 73,19.3
2lnr,female,83 73,16.7
2mgp,female,83 73,15.6
2obz,female,83 73,17
2p4t,female,83 73,17.6
2pgj,female,83 73,18.6
2usy,female,83 73,15.6
2vsx,female,83 73,16.9
2ygz,female,83 73,21.3
30dd,female,83 73,18.3
33fz,female,83 73,19.6
344e,female,83 73,19.9
3595,female,83 73,18.6
35r1,female,83 73,19.6
36ph,female,83 73,19.9
39sb,female,83 73,20.9
3ahs,female,83 73,19.2
3b37,female,83 73,21.3
3bs4,female,83 73,19.2
3dli,female,83 73,19
3dzv,female,83 73,16.8
